4.5225590576569	3.85477942493569	3.58609126799315	3.18341728345526	3.02507039629712	2.885352554687	3.01575587352311	2.47551355263064	3.29877406550259	3.23142290082899	2.85382647760574	2.6066333732186	2.36517228284623	1.93168872297893	2.59516934518905	1.69739265012503	2.5944528434372	2.15093825904404
4.25243789721066	3.7308246218662	3.31310410053953	3.07737502418193	2.57439079438549	2.68974757643282	2.9297756633015	2.3264811882465	3.13111265557044	2.69189708168836	2.63242743628508	2.58012280840027	2.14162373627003	1.76617681830232	2.53569969978577	1.45306555274528	2.22903694999534	2.0706900628372
4.46140614921522	3.64730947401341	3.61701295908993	3.28863782959676	2.95928539317058	3.07363030433338	2.53611149117492	2.14616602490178	3.13324602724732	2.57129454076347	3.23488594828092	2.81366666015129	2.54588456050507	2.22141865874397	2.63872871914153	1.92822657883935	2.51167881784953	2.38951545122261
4.19166943570298	3.60137604816169	3.41080119622369	2.88794198706046	2.69345790739039	2.69248060045738	2.39342467895467	2.11293758917926	3.12347295791716	2.3826743026915	2.68368483806024	2.80584820468716	2.40319774828483	2.0142295889447	2.4843142237251	1.72983327143723	2.50386036238541	2.1666894704951
4.2396986057295	4.00356349351165	3.55705346313609	3.37780544613436	2.77888093423637	2.77566090997885	2.88299505189606	2.62217308703726	2.46761192267648	2.64149323258235	3.20821750190518	2.76707417862548	2.62646645271394	2.06188886622946	2.40750480320285	1.84400055813754	2.60821964858802	2.22503676194361
4.1130443182672	3.6794143849217	3.4261058099971	3.06116972747861	2.75956078869127	2.45687850848476	2.98066912104071	2.52235233505426	2.89050844183026	2.52771904215012	3.02896948490345	2.73594727746949	2.3441776594717	1.91913445747958	2.08979574312793	1.69695278371097	2.45043845996973	2.22181673768609
4.46388515029161	3.6357858531479	3.57596829669508	3.44511739195454	3.10864363690743	2.70861372812921	2.83946463286975	2.65627336623299	3.19089277703006	2.90302078660087	3.03200239270226	2.90115148796172	2.42261103633917	2.03192762075669	2.50672947510094	1.85621354867654	2.27680574248542	2.23755047106326
3.74420517421863	3.31239718857485	2.87311200837446	3.26379542395693	2.81142515328249	2.5422461492448	2.76469268730372	2.56093913563631	3.12359802602064	2.78151637505608	2.94975325257963	2.8637655151787	2.19081800508449	1.96089427246897	2.48616719007029	1.55899506505159	2.21138029011515	2.20764169283685
4.71311088004537	3.69222043671425	3.53152471878249	3.12505907930806	2.93978636922204	2.91331883920975	2.7337177426978	2.65431515266093	3.01351734568485	2.90386614991965	3.33490878154835	2.73182720483978	2.62784762264864	1.94914453161925	2.44446545042064	1.81869741941582	2.37829662538992	2.293222421779
3.95311466112109	3.68465828528216	3.28386425938179	2.93033367993194	2.83391624917289	2.86605539275924	2.58058417619813	2.4406843747046	2.74884204556196	2.75829473485207	3.0645618678514	2.54655449475376	2.29889403535306	1.92834861518102	2.43690329898856	1.69959353436053	2.11740240098308	2.02854712165611
4.73858504766683	3.71700953336678	3.20321123933768	3.27145007526342	2.89613647767185	2.46061214249875	2.81786251881586	2.40642247867536	3.14701455092825	3.00250878073256	3.01856497742097	2.5569493226292	2.41846462619167	1.92875062719518	2.35223281485198	1.77019568489714	3.03060712493728	2.21374811841445
4.35323632714501	3.59859508278976	3.59658805820371	2.82589061716006	2.86803813346713	2.41846462619167	2.77972905168088	2.40040140491721	3.03261414952333	2.93627696939288	2.88208730556949	2.48268941294531	2.41645760160562	1.85449071751129	2.27195183140993	1.53537380832915	2.59508278976417	2.20170597089814
4.18446017597661	4.01679516207618	3.72015706056003	2.97927832392307	3.18706829841506	3.08962196554986	2.8345418589321	2.51354217419965	3.29884497434869	2.68980539394113	3.34613510647445	2.49347969390387	2.56799747785962	1.82281963830214	2.49204665959703	1.60786449227595	2.23553351867244	2.48774755667651
3.87062566277837	3.65567051675217	3.71155885471898	2.80444813848844	2.88899716259207	2.88613109397839	2.79441689834055	2.46481900776705	3.2300593276203	2.73279642314637	3.05952824510619	2.22550227852455	2.52643948296122	1.73253847697114	2.23123441575191	1.54194491416125	2.05210512739675	2.02344444125992
3.96360702617642	3.93085654490411	3.52187492511323	3.58977226433632	3.1520341244039	2.87804839083306	2.98588534136386	2.26936871450367	2.72627786786379	2.93236626221154	3.1312655265239	3.00905031592233	2.52897618800374	2.09363442474978	2.41395010743755	1.81884989895278	2.37640687280831	2.23821581768366
3.55382661415939	3.90369760921487	3.40285488341627	3.0929234996685	3.11768605867928	2.81494380496689	2.74544888129149	2.25658803888521	2.58728802051298	2.70710685443609	2.76861385584996	2.60166628058376	2.31250349471599	1.98819385089744	2.35004672934523	1.63752406361581	2.36762015832062	2.23102668764828
4.31921846874399	3.80367347652086	3.40347075374425	3.26453574736548	3.18414568078153	2.62054140962234	3.07754146205065	2.44053756488003	2.76471924643051	2.85297355865853	2.96569441289037	2.99016095489418	2.53403470753744	1.71877457576764	2.75685500078642	1.82887401478478	2.72190279792384	2.20461019555757
4.27727582530889	3.59570786948847	3.38686845738453	2.92287796438371	3.05744394540466	2.45277083588193	2.85297355865853	2.29024309257091	2.88443054123486	2.43442092937907	2.92025654916901	2.33830237150696	2.3942258960871	1.62877265339648	2.61791999440765	1.73362926198424	2.68170776463187	2.0779084601807
4.71311088004537	3.69222043671425	3.53152471878249	3.01351734568485	2.93978636922204	2.91331883920975	2.7337177426978	2.65431515266093	3.12505907930806	2.90386614991965	3.33490878154835	2.73182720483978	2.62784762264864	1.94914453161925	2.44446545042064	1.81869741941582	2.37829662538992	2.293222421779
3.95311466112109	3.68465828528216	3.28386425938179	2.74884204556196	2.83391624917289	2.86605539275924	2.58058417619813	2.4406843747046	2.93033367993194	2.75829473485207	3.0645618678514	2.54655449475376	2.29889403535306	1.92834861518102	2.43690329898856	1.69959353436053	2.11740240098308	2.02854712165611
4.57313427153554	4.10423292588641	3.47489500238958	3.16511713103971	3.16902119058306	2.58589746177084	2.79951913971801	2.40320862580365	3.03701462647536	2.88408653334759	3.02528482229435	2.78688161966123	2.46257148152362	1.99091173714522	2.7680046545555	1.97195545706006	2.38438453735088	2.18346206888894
3.88884869284067	3.67817048190812	3.40514188436352	2.85431697773267	3.16902119058306	2.48444479029692	2.79515681584904	2.28458866766962	2.47566726590602	2.85689912095208	2.85842373111235	2.49062254591742	2.42071961070798	1.89776070018559	2.70371545733502	1.64909942687877	2.29232628455236	2.02549306817924
